Episode,Winner,Duration,RemainingHealth
11581,Player2,275787.80,40
11582,Player2,275802.40,40
11584,Player2,275850.40,40
11585,Player2,275878.30,20
11589,Player2,275941.00,20
11594,Player2,276045.00,60
11596,Player2,276063.50,60
11601,Player2,276150.00,60
11605,Player2,276224.70,40
11606,Player2,276239.30,20
11611,Player2,276324.90,40
11613,Player2,276361.10,60
11614,Player2,276381.30,60
11620,Player2,276503.50,20
11624,Player2,276572.40,60
11625,Player2,276591.00,40
11626,Player2,276608.30,20
11627,Player2,276625.80,60
11629,Player2,276661.70,40
11630,Player2,276676.40,40
11631,Player2,276689.80,40
11633,Player2,276728.30,20
11634,Player2,276737.70,40
11636,Player2,276765.70,20
11637,Player2,276795.00,40
11638,Player2,276809.80,80
11639,Player2,276820.30,20
11640,Player2,276836.80,20
11642,Player2,276887.40,40
11653,Player2,277144.10,60
11655,Player2,277157.40,40
11656,Player2,277176.00,40
11657,Player2,277184.00,60
11658,Player2,277200.30,20
11659,Player2,277225.70,20
11661,Player2,277251.00,20
11666,Player2,277360.40,60
11668,Player2,277392.30,40
11671,Player2,277444.70,20
11673,Player2,277490.30,20
11674,Player2,277497.00,40
11678,Player2,277609.00,20
11685,Player2,277733.70,40
11687,Player2,277780.40,20
11688,Player2,277808.50,20
11690,Player2,277838.20,20
11693,Player2,277898.00,60
11694,Player2,277923.30,20
11696,Player2,277963.30,40
11697,Player2,277987.30,40
11699,Player2,278020.70,20
11700,Player2,278028.70,20
11705,Player2,278107.70,20
11706,Player2,278114.30,20
11708,Player2,278174.40,40
11709,Player2,278198.30,20
11713,Player2,278298.70,40
11716,Player2,278353.50,20
11717,Player2,278366.80,60
11719,Player2,278418.00,20
11720,Player2,278435.70,60
11721,Player2,278451.70,20
11722,Player2,278466.30,40
11727,Player2,278592.00,80
11728,Player2,278610.70,80
11748,Player2,278920.70,20
11749,Player2,278937.00,60
11750,Player2,278961.30,20
11751,Player2,278986.70,20
11752,Player2,279014.80,20
11753,Player2,279032.00,20
11758,Player2,279137.70,60
11763,Player2,279239.40,40
11765,Player2,279272.70,40
11766,Player2,279288.70,60
11767,Player2,279306.00,40
11773,Player2,279454.00,40
11774,Player2,279491.30,20
11775,Player2,279496.70,60
11797,Player2,279893.10,60
11798,Player2,279910.70,40
11801,Player2,279962.70,20
11805,Player2,280034.70,40
11806,Player2,280066.70,40
11809,Player2,280131.70,20
11814,Player2,280219.70,40
11815,Player2,280226.30,40
11818,Player2,280274.40,40
11819,Player2,280292.20,60
11823,Player2,280357.70,80
11825,Player2,280391.50,60
11827,Player2,280427.30,60
11828,Player2,280455.30,20
11831,Player2,280511.00,60
11836,Player2,280623.30,80
11837,Player2,280631.30,20
11840,Player2,280699.40,40
11847,Player2,280818.30,40
11849,Player2,280864.60,100
11850,Player2,280881.70,20
11851,Player2,280888.50,40
11853,Player2,280935.40,40
11855,Player2,280965.00,20
11856,Player2,280979.70,60
11863,Player2,281094.70,20
11870,Player2,281176.00,40
11874,Player2,281256.70,20
11875,Player2,281267.30,20
11877,Player2,281307.50,60
11878,Player2,281326.00,60
11880,Player2,281364.70,20
11881,Player2,281379.30,20
11883,Player2,281402.00,60
11885,Player2,281446.00,60
11889,Player2,281561.10,20
11891,Player2,281594.30,40
11900,Player2,281782.30,40
11901,Player2,281798.30,40
11908,Player2,281946.60,20
11920,Player2,282195.80,20
11923,Player2,282243.00,60
11925,Player2,282295.10,20
11930,Player2,282361.70,20
11931,Player2,282387.10,40
11932,Player2,282403.30,40
11935,Player2,282468.70,20
11944,Player2,282659.70,20
11946,Player2,282679.70,20
11947,Player2,282695.80,20
11948,Player2,282709.20,40
11949,Player2,282722.40,60
11951,Player2,282754.40,20
11956,Player2,282876.30,60
11957,Player2,282896.50,20
11958,Player2,282912.30,20
11960,Player2,282951.30,20
11961,Player2,282960.70,60
11965,Player2,283036.70,60
11967,Player2,283092.70,40
11969,Player2,283142.10,40
11970,Player2,283164.70,40
11973,Player2,283235.40,80
11974,Player2,283254.20,80
11980,Player2,283353.00,60
11981,Player2,283371.70,40
11988,Player2,283502.00,20
11991,Player2,283551.70,20
11994,Player2,283627.70,80
11995,Player2,283638.30,40
11996,Player2,283645.00,40
12001,Player2,283735.70,20
12003,Player2,283807.70,20
12004,Player2,283827.70,20
12005,Player2,283853.10,40
12007,Player2,283893.10,40
12010,Player2,283929.00,40
12011,Player2,283946.40,40
12013,Player2,283969.00,20
12014,Player2,283994.40,20
12016,Player2,284031.00,20
12020,Player2,284088.30,60
12022,Player2,284105.70,20
12024,Player2,284148.30,20
12027,Player2,284208.30,60
12029,Player2,284244.70,20
12030,Player2,284262.00,40
12031,Player2,284286.10,60
12045,Player2,284516.00,20
12046,Player2,284534.80,20
12048,Player2,284584.00,20
12049,Player2,284601.30,40
12051,Player2,284673.30,20
12052,Player2,284697.30,20
12060,Player2,284838.70,20
12062,Player2,284881.40,20
12063,Player2,284894.70,60
12064,Player2,284916.00,40
12068,Player2,284986.70,20
12072,Player2,285106.70,20
12073,Player2,285121.30,60
12074,Player2,285142.80,40
12075,Player2,285180.00,20
12076,Player2,285195.30,40
12078,Player2,285228.70,80
12083,Player2,285302.00,40
12085,Player2,285320.70,80
12086,Player2,285374.40,40
12087,Player2,285403.80,60
12089,Player2,285419.80,40
12090,Player2,285435.70,40
12091,Player2,285458.40,20
12094,Player2,285514.40,20
12095,Player2,285525.10,20
12097,Player2,285553.20,60
12098,Player2,285570.70,40
12099,Player2,285590.70,20
12100,Player2,285604.30,20
12105,Player2,285701.70,20
12108,Player2,285750.00,80
12111,Player2,285799.40,60
12118,Player2,285945.00,20
12120,Player2,285985.00,80
12124,Player2,286055.40,20
12130,Player2,286171.70,60
12131,Player2,286178.40,40
12134,Player2,286237.30,20
12136,Player2,286278.80,60
12139,Player2,286328.00,100
12142,Player2,286389.30,20
12143,Player2,286397.40,20
12148,Player2,286458.70,20
12153,Player2,286536.00,20
12154,Player2,286545.30,60
12155,Player2,286559.00,60
12157,Player2,286598.00,60
12158,Player2,286623.30,60
12163,Player2,286695.30,40
12166,Player2,286779.40,40
12175,Player2,286955.70,40
12176,Player2,286983.70,40
12180,Player2,287061.00,20
12181,Player2,287071.70,80
12182,Player2,287086.30,40
12185,Player2,287130.60,40
12188,Player2,287200.00,20
12190,Player2,287224.00,40
12191,Player2,287260.20,20
12193,Player2,287302.70,40
12194,Player2,287326.70,80
12195,Player2,287340.00,20
12197,Player2,287368.00,20
12198,Player2,287381.40,20
12199,Player2,287396.00,40
12201,Player2,287437.40,20
12206,Player2,287572.70,20
12207,Player2,287600.70,80
12209,Player2,287632.70,40
12210,Player2,287639.40,40
12212,Player2,287678.40,20
12214,Player2,287721.30,20
12216,Player2,287754.70,100
12218,Player2,287800.00,20
12219,Player2,287810.70,60
12220,Player2,287820.00,20
12221,Player2,287833.30,40
12222,Player2,287857.70,20
12224,Player2,287926.30,20
12226,Player2,287967.70,20
12232,Player2,288050.40,40
12236,Player2,288107.40,40
12237,Player2,288130.00,20
12238,Player2,288146.00,60
12242,Player2,288217.20,20
12244,Player2,288246.30,60
12248,Player2,288318.30,20
12249,Player2,288327.70,20
12250,Player2,288346.40,40
12254,Player2,288404.00,60
12259,Player2,288475.00,80
12263,Player2,288512.40,80
12266,Player2,288615.00,60
12270,Player2,288705.30,40
12274,Player2,288796.20,20
12275,Player2,288816.00,40
12276,Player2,288845.50,20
12277,Player2,288855.00,40
12278,Player2,288873.70,20
12279,Player2,288892.30,20
12280,Player2,288912.30,20
12281,Player2,288941.70,20
12282,Player2,288957.70,40
12288,Player2,289058.00,80
12290,Player2,289086.00,20
12296,Player2,289194.00,40
12302,Player2,289295.40,40
12314,Player2,289551.30,40
12315,Player2,289562.10,20
12316,Player2,289598.00,20
12318,Player2,289628.70,40
12319,Player2,289646.40,40
12320,Player2,289657.00,20
12321,Player2,289671.70,60
12322,Player2,289698.30,40
12323,Player2,289714.30,20
12325,Player2,289749.00,20
12327,Player2,289780.00,60
12331,Player2,289828.00,60
12332,Player2,289842.90,40
12333,Player2,289868.40,20
12337,Player2,289903.00,20
12338,Player2,289919.00,20
12341,Player2,289983.00,20
12342,Player2,290002.00,40
12343,Player2,290019.30,80
12344,Player2,290028.70,60
12346,Player2,290063.40,20
12347,Player2,290078.40,40
12351,Player2,290166.30,40
12352,Player2,290185.10,80
12353,Player2,290201.10,20
12354,Player2,290214.30,20
12355,Player2,290239.70,60
12358,Player2,290294.50,20
12363,Player2,290368.10,40
12368,Player2,290463.20,40
12370,Player2,290496.60,20
12372,Player2,290527.40,60
12373,Player2,290551.70,60
12374,Player2,290580.10,20
12375,Player2,290597.40,80
12378,Player2,290646.80,20
12380,Player2,290670.70,40
12384,Player2,290724.20,20
12386,Player2,290756.70,60
12387,Player2,290764.70,40
12393,Player2,290868.80,60
12394,Player2,290886.00,20
12398,Player2,290943.70,60
12403,Player2,291032.40,20
12404,Player2,291052.70,20
12405,Player2,291070.10,20
12410,Player2,291136.80,40
12413,Player2,291178.00,40
12421,Player2,291306.00,20
12422,Player2,291321.00,20
12424,Player2,291375.70,40
12425,Player2,291405.10,20
12436,Player2,291639.70,20
12437,Player2,291671.70,20
12438,Player2,291686.40,40
12440,Player2,291735.80,20
12442,Player2,291801.10,20
12443,Player2,291819.70,20
12444,Player2,291833.10,20
12445,Player2,291865.20,20
12449,Player2,291910.30,20
12450,Player2,291931.70,40
12451,Player2,291945.00,40
12452,Player2,291961.00,60
12453,Player2,291975.70,40
12454,Player2,291982.30,60
12455,Player2,291998.40,40
12460,Player2,292075.70,20
12461,Player2,292095.70,40
12465,Player2,292161.70,40
12466,Player2,292179.00,20
12469,Player2,292227.00,60
12471,Player2,292262.10,20
12476,Player2,292331.70,40
12485,Player2,292473.40,20
12486,Player2,292489.30,40
12487,Player2,292504.40,40
12488,Player2,292523.10,20
12489,Player2,292547.20,80
12497,Player2,292725.70,20
12498,Player2,292752.40,60
12504,Player2,292848.00,60
12505,Player2,292873.30,40
12509,Player2,292956.00,40
12510,Player2,292969.70,80
12513,Player2,293043.00,20
12514,Player2,293067.00,60
12515,Player2,293091.00,20
12516,Player2,293108.40,20
12517,Player2,293115.10,40
12529,Player2,293373.20,20
12535,Player2,293477.40,40
12537,Player2,293536.00,40
12541,Player2,293611.00,20
12543,Player2,293648.40,40
12545,Player2,293685.70,40
12547,Player2,293747.20,20
12548,Player2,293767.00,20
12549,Player2,293777.80,60
12552,Player2,293843.00,40
12553,Player2,293870.00,40
12556,Player2,293924.70,20
12557,Player2,293940.80,20
12559,Player2,293983.30,60
12560,Player2,293996.70,60
12561,Player2,294012.70,20
12562,Player2,294026.00,40
12563,Player2,294040.90,40
12565,Player2,294058.00,20
12566,Player2,294072.80,20
12567,Player2,294087.30,80
12568,Player2,294103.30,40
12571,Player2,294183.30,40
12572,Player2,294214.00,20
12573,Player2,294234.00,60
12574,Player2,294239.40,40
12576,Player2,294276.70,40
12577,Player2,294303.30,20
12578,Player2,294331.30,60
12579,Player2,294351.30,40
12580,Player2,294390.00,20
12581,Player2,294410.00,20
12582,Player2,294434.00,60
12583,Player2,294455.40,20
12588,Player2,294550.40,20
12594,Player2,294677.00,20
12597,Player2,294730.40,40
12598,Player2,294747.80,60
12600,Player2,294796.00,60
12604,Player2,294890.70,20
12607,Player2,294937.30,40
12609,Player2,295000.00,60
12611,Player2,295049.40,40
12625,Player2,295315.30,20
12627,Player2,295343.70,60
12629,Player2,295385.10,20
12632,Player2,295455.70,40
12636,Player2,295527.80,20
12638,Player2,295569.00,20
12642,Player2,295653.70,40
12643,Player2,295671.00,20
12654,Player2,295872.70,40
12655,Player2,295888.70,40
12656,Player2,295899.40,80
12659,Player2,295956.80,20
12663,Player2,296024.70,20
12665,Player2,296054.00,20
12666,Player2,296083.30,40
12667,Player2,296104.70,40
12672,Player2,296207.70,40
12673,Player2,296226.40,60
12674,Player2,296254.30,20
12675,Player2,296285.00,20
12679,Player2,296368.00,20
12680,Player2,296389.50,60
12688,Player2,296562.70,60
12689,Player2,296581.50,60
12691,Player2,296616.00,60
12697,Player2,296762.40,20
12698,Player2,296790.30,60
12699,Player2,296801.10,40
12700,Player2,296810.70,80
12701,Player2,296831.00,40
12703,Player2,296852.40,60
12704,Player2,296868.40,20
12708,Player2,296927.00,20
12709,Player2,296948.50,20
12711,Player2,297000.40,20
12712,Player2,297008.50,40
12714,Player2,297059.00,40
12721,Player2,297205.00,60
12722,Player2,297219.80,80
12725,Player2,297275.00,20
12729,Player2,297353.70,40
12730,Player2,297381.70,20
12732,Player2,297429.70,40
12738,Player2,297526.50,20
12741,Player2,297598.30,20
12742,Player2,297627.90,20
12744,Player2,297665.70,20
12745,Player2,297681.70,20
12747,Player2,297725.70,20
12748,Player2,297735.30,40
12751,Player2,297814.00,20
12754,Player2,297867.30,20
12755,Player2,297883.30,20
12758,Player2,297938.40,60
12759,Player2,297954.40,80
12760,Player2,297969.00,40
12766,Player2,298086.30,20
12767,Player2,298103.70,40
12768,Player2,298111.90,40
12770,Player2,298130.40,40
12771,Player2,298155.80,40
12773,Player2,298179.80,20
12776,Player2,298226.70,20
12780,Player2,298297.00,20
12785,Player2,298381.30,20
12787,Player2,298412.10,20
12788,Player2,298429.30,80
12789,Player2,298442.70,80
12792,Player2,298496.10,40
12793,Player2,298512.00,20
12795,Player2,298557.40,20
12797,Player2,298602.70,60
12798,Player2,298621.30,20
12800,Player2,298645.30,40
12801,Player2,298652.00,60
12802,Player2,298668.10,60
12803,Player2,298678.70,20
12805,Player2,298716.10,40
12809,Player2,298803.00,20
12810,Player2,298817.70,20
12811,Player2,298844.40,20
12812,Player2,298861.80,20
12813,Player2,298876.30,60
12816,Player2,298965.70,40
12817,Player2,298975.00,20
12819,Player2,299005.70,20
12820,Player2,299025.70,20
12822,Player2,299053.70,60
12824,Player2,299102.00,40
12826,Player2,299122.00,60
12828,Player2,299170.00,20
12830,Player2,299239.50,20
12831,Player2,299258.00,40
12832,Player2,299275.40,40
12837,Player2,299375.30,80
12841,Player2,299458.00,40
12842,Player2,299469.10,60
12843,Player2,299485.10,60
12844,Player2,299498.40,20
12848,Player2,299565.30,40
12849,Player2,299589.50,40
12850,Player2,299597.30,40
12852,Player2,299618.70,40
12854,Player2,299644.00,20
12855,Player2,299654.70,20
12856,Player2,299664.10,60
12865,Player2,299837.70,80
12866,Player2,299863.00,80
12867,Player2,299887.10,20
12868,Player2,299916.80,20
12869,Player2,299940.70,40
12870,Player2,299962.00,60
12872,Player2,299984.70,20
